Type,Service Request No,Created Date,Completed Date,Location,Outcome,x_coord,y_coord,zip_code,ward,police_district,community_area
Alley Light Out,13-00423315,13-Apr-13,15-Apr-13,4900 N MARINE DR ,Replaced Fixture,1169957.657,1932995.68,60640,48,20,3
Alley Light Out,13-00423429,13-Apr-13,25-Apr-13,10512 S CALUMET AVE ,Replaced Fuseholder,1180438.933,1835337.994,60628,9,5,49
Alley Light Out,13-00423970,13-Apr-13,13-May-13,8424 S VERNON AVE ,Relamped,1180824.002,1849241.148,60619,6,6,44
Alley Light Out,13-00424011,13-Apr-13,25-Apr-13,3261 W FULTON BLVD ,Remade Com Ed Connection,1154565.802,1901813.919,60624,28,11,27
Alley Light Out,13-00424054,13-Apr-13,22-May-13,6951 S THROOP ST ,Remade Com Ed Connection,1168859.087,1858674.237,60636,17,7,67
Alley Light Out,13-00424449,13-Apr-13,2-May-13,127 E 120TH ST ,Replaced Photo Cell,1179198.934,1825422.29,60628,9,5,53
Alley Light Out,13-00424546,13-Apr-13,15-Apr-13,2246 W AINSLIE ST ,Replaced Fixture,1160401.12,1932499.307,60625,47,20,4
Alley Light Out,13-00424549,13-Apr-13,20-May-13,6227 S NATOMA AVE ,Replaced Fuse,1133148.912,1862500.703,60638,23,8,64
Alley Light Out,13-00424600,13-Apr-13,7-May-13,9247 S CONSTANCE AVE ,Replaced Fuseholder,1190128.535,1844021.07,60617,8,4,48
Alley Light Out,13-00424635,13-Apr-13,17-Apr-13,2712 W VAN BUREN ST ,Remade Com Ed Connection,1158311.792,1898053.11,60612,2,11,27
Alley Light Out,13-00424650,13-Apr-13,16-Apr-13,4320 S MARSHFIELD AVE ,Replaced Powerdoor,1166062.634,1876060.735,60609,12,9,61
Alley Light Out,13-00424666,13-Apr-13,15-Apr-13,6230 N ROCKWELL ST ,Replaced Fixture,1157863.843,1941263.011,60659,50,24,2
Alley Light Out,13-00424768,13-Apr-13,20-Apr-13,6528 S GREEN ST ,Relamped,1171760.155,1861560.831,60621,16,7,68
Alley Light Out,13-00424779,13-Apr-13,17-Apr-13,4313 N WESTERN AVE ,Replaced Powerdoor,1159595.756,1928637.071,60618,47,19,5
Alley Light Out,13-00424823,13-Apr-13,15-Apr-13,3709 N MOZART ST ,Replaced Fixture,1156724.064,1924520.629,60618,33,17,16
Alley Light Out,13-00424849,13-Apr-13,25-Apr-13,9332 S PARNELL AVE ,Replaced Photo Cell,1174271.353,1843005.808,60620,21,22,73
Alley Light Out,13-00424885,14-Apr-13,15-Apr-13,3445 N SHEFFIELD AVE ,Replaced Photo Cell,1168993.946,1923146.846,60657,44,19,6
Alley Light Out,13-00424897,14-Apr-13,6-May-13,8640 S ADA ST ,Relamped,1168837.086,1847466.796,60620,21,6,71
Alley Light Out,13-00424934,14-Apr-13,30-Apr-13,7049 S ST LAWRENCE AVE ,Remade Com Ed Connection,1181458.027,1858309.85,60637,6,3,69
Alley Light Out,13-00424980,14-Apr-13,7-May-13,13124 S MUSKEGON AVE ,Replaced Fuseholder,1197103.02,1818532.662,60633,10,4,55
Alley Light Out,13-00425691,14-Apr-13,2-May-13,330 E 116TH ST ,Replaced Photo Cell,1180296.557,1827746.161,60628,9,5,53
Alley Light Out,13-00426077,14-Apr-13,31-May-13,5659 S LOWE AVE ,Replaced Fuse,1172930.318,1867350.486,60621,3,7,68
Alley Light Out,13-00426137,14-Apr-13,6-May-13,8632 S ELIZABETH ST ,Replaced Fuse,1169499.096,1847538.536,60620,21,6,71
Alley Light Out,13-00426248,14-Apr-13,15-Apr-13,6754 N CAMPBELL AVE ,Replaced Fixture,1158429.007,1944754.662,60645,50,24,2
Alley Light Out,13-00426260,14-Apr-13,15-Apr-13,9600 S LA SALLE ST ,Relamped,1176969.275,1841297.569,60628,21,5,49
Alley Light Out,13-00426332,14-Apr-13,16-Apr-13,2446 N DRAKE AVE ,Replaced Fuseholder,1152301.4,1916032.923,60647,26,14,22
Alley Light Out,13-00426348,14-Apr-13,29-Apr-13,11247 S AVENUE O  ,Remade Com Ed Connection,1200900.356,1830989.511,60617,10,4,52
Alley Light Out,13-00426409,14-Apr-13,16-Apr-13,2832 N HARDING AVE ,Replaced Powerdoor,1149565.112,1918540.831,60618,30,25,21
Alley Light Out,13-00426440,14-Apr-13,8-May-13,4900 S KARLOV AVE ,Replaced Fixture,1149856.399,1871819.071,60632,14,8,57
Alley Light Out,13-00426462,15-Apr-13,23-Apr-13,1733 W LE MOYNE ST ,Replaced Powerdoor,1164563.351,1910151.55,60622,1,14,24
Alley Light Out,13-00426748,15-Apr-13,16-Apr-13,7000 W BELMONT AVE ,Replaced Fixture,1129025.861,1920474.33,60634,36,16,17
Alley Light Out,13-00427250,15-Apr-13,6-May-13,8044 S SACRAMENTO AVE ,Relamped,1157776.644,1851127.932,60652,18,8,70
Alley Light Out,13-00427669,15-Apr-13,16-Apr-13,4915 S HERMITAGE AVE ,Replaced Powerdoor,1165509.073,1872074.924,60609,16,9,61
Alley Light Out,13-00427702,15-Apr-13,15-Apr-13,12457 S EMERALD AVE ,Replaced Fixture,1173584.034,1822256.474,60628,34,5,53
Alley Light Out,13-00427733,15-Apr-13,16-Apr-13,3410 W 65TH ST ,Replaced Photo Cell,1154781.388,1861308.561,60629,15,8,66
Alley Light Out,13-00427823,15-Apr-13,16-Apr-13,3410 W 55TH ST ,Replaced Powerdoor,1154540.012,1867936.861,60632,14,8,63
Alley Light Out,13-00428090,15-Apr-13,7-May-13,5824 W 59TH ST ,Replaced Powerdoor,1138473.483,1864853.636,60638,23,8,56
Alley Light Out,13-00428158,15-Apr-13,30-Apr-13,11531 S JUSTINE ST ,Replaced Fuseholder,1168071.26,1828257.248,60643,34,5,53
Alley Light Out,13-00429675,15-Apr-13,28-May-13,7027 S EGGLESTON AVE ,Relamped,1174496.132,1858330.727,60621,6,7,68
Alley Light Out,13-00429951,15-Apr-13,16-Apr-13,3016 N CICERO AVE ,Replaced Fixture,1143848.482,1919699.2,60641,31,25,19
Alley Light Out,13-00430089,15-Apr-13,16-Apr-13,3921 N NEVA AVE ,Replaced Fuseholder,1127693.192,1925240.143,60634,38,16,17
Alley Light Out,13-00430230,15-Apr-13,29-Apr-13,10008 S CLAREMONT AVE ,Replaced Fixture,1162478.016,1838211.147,60643,19,22,72
Alley Light Out,13-00430287,15-Apr-13,16-Apr-13,5313 W CUYLER AVE ,Replaced Photo Cell,1140210.573,1926414.151,60641,38,16,15
Alley Light Out,13-00430472,15-Apr-13,16-Apr-13,7802 S RIDGELAND AVE ,Replaced Photo Cell,1189223.819,1853592.546,60649,8,4,43
Alley Light Out,13-00430737,15-Apr-13,3-May-13,546 N CENTRAL AVE ,Replaced Fixture,1138938.013,1903065.104,60644,29,15,25
Alley Light Out,13-00431952,15-Apr-13,8-May-13,455 W 126TH PL ,Relamped,1175457.884,1821034.29,60628,9,5,53
Alley Light Out,13-00432027,15-Apr-13,16-Apr-13,6110 W DAKIN ST ,Replaced Powerdoor,1134921.274,1925611.313,60634,38,16,17
Alley Light Out,13-00432325,15-Apr-13,16-Apr-13,2611 W 99TH ST ,Replaced Fixture,1160658.827,1838894.919,60655,19,22,72
Alley Light Out,13-00432626,15-Apr-13,8-May-13,13511 S AVENUE K  ,Replaced Fixture,1202425.657,1815990.217,60633,10,4,55
Alley Light Out,13-00432662,15-Apr-13,17-Apr-13,3344 N NATCHEZ AVE ,Replaced Fixture,1132455.452,1921534.919,60634,36,16,17
Alley Light Out,13-00432735,15-Apr-13,3-May-13,5427 S GREENWOOD AVE ,Replaced Fuse,1184295.45,1869559.913,60615,4,2,41
Alley Light Out,13-00432751,15-Apr-13,16-Apr-13,4300 S PAULINA ST ,Replaced Photo Cell,1165728.02,1876188.754,60609,12,9,61
Alley Light Out,13-00432753,15-Apr-13,26-Apr-13,8222 S PRAIRIE AVE ,Replaced Fuse,1179462.953,1850545.518,60619,6,6,44
Alley Light Out,13-00433225,16-Apr-13,16-Apr-13,1851 W MAYPOLE AVE ,Relamped,1164040.306,1901064.89,60612,27,12,28
Alley Light Out,13-00433227,16-Apr-13,16-Apr-13,107 N WOOD ST ,Relamped,1164390.928,1900799.95,60612,27,12,28
Alley Light Out,13-00433229,16-Apr-13,16-Apr-13,1609 W MADISON ST ,Remade Com Ed Connection,1165695.928,1900095.474,60612,2,12,28
Alley Light Out,13-00433232,16-Apr-13,16-Apr-13,148 N WOLCOTT AVE ,Remade Com Ed Connection,1163715.606,1901134.49,60612,27,12,28
Alley Light Out,13-00433252,16-Apr-13,16-Apr-13,3650 S EMERALD AVE ,Remade Com Ed Connection,1171890.555,1881007.593,60609,11,9,60
Alley Light Out,13-00433862,16-Apr-13,24-Apr-13,1223 W ARGYLE ST ,Replaced Fixture,1167152.4,1933345.06,60640,48,20,3
Alley Light Out,13-00433890,16-Apr-13,24-Apr-13,4929 N MAGNOLIA AVE ,Relamped,1167047.034,1933067.71,60640,48,20,3
Alley Light Out,13-00433895,16-Apr-13,19-Apr-13,1241 W 32ND ST ,Replaced Fixture,1168565.069,1883586.014,60608,11,9,60
Alley Light Out,13-00433987,16-Apr-13,19-Apr-13,9012 S CLAREMONT AVE ,Replaced Fixture,1162282.344,1844824.797,60643,19,22,72
Alley Light Out,13-00434399,16-Apr-13,17-Apr-13,1353 S ASHLAND AVE ,Replaced Powerdoor,1165941.222,1893697.342,60608,2,12,28
Alley Light Out,13-00435649,16-Apr-13,6-May-13,1645 N CENTRAL AVE ,Replaced Powerdoor,1138769.191,1910381.096,60639,37,25,25
Alley Light Out,13-00435736,16-Apr-13,17-Apr-13,6754 N CAMPBELL AVE ,Relamped,1158429.007,1944754.662,60645,50,24,2
Alley Light Out,13-00435939,16-Apr-13,13-May-13,8724 S BUFFALO AVE ,Replaced Fuse,1199556.169,1847751.048,60617,10,4,46
Alley Light Out,13-00436354,16-Apr-13,25-Apr-13,516 W 27TH ST ,Remade Com Ed Connection,1173113.284,1886687.532,60616,11,9,60
Alley Light Out,13-00436791,16-Apr-13,17-Apr-13,3646 N BERNARD ST ,Replaced Fixture,1152740.86,1924030.84,60618,35,17,16
Alley Light Out,13-00436853,16-Apr-13,9-May-13,4948 N NEWLAND AVE ,Replaced Fuse,1129263.64,1932473.221,60656,41,16,10
Alley Light Out,13-00437391,16-Apr-13,1-May-13,4858 S CICERO AVE ,Remade Com Ed Connection,1145178.468,1871982.037,60638,23,8,56
Alley Light Out,13-00438675,16-Apr-13,17-Apr-13,1840 N ST LOUIS AVE ,Replaced Powerdoor,1152967.753,1912076.632,60647,26,14,22
Alley Light Out,13-00438937,16-Apr-13,2-May-13,4344 S PAULINA ST ,Replaced Fuse,1165735.82,1875894.954,60609,12,9,61
Alley Light Out,13-00438939,16-Apr-13,7-May-13,9129 S COLFAX AVE ,Relamped,1195089.987,1844936.308,60617,7,4,48
Alley Light Out,13-00438982,16-Apr-13,17-Apr-13,2950 N GRESHAM AVE ,Relamped,1152163.248,1919305.067,60618,35,14,21
Alley Light Out,13-00439002,16-Apr-13,6-May-13,7915 S WHIPPLE ST ,Replaced Fuse,1157421.42,1851943.866,60652,18,8,70
Alley Light Out,13-00439018,16-Apr-13,26-Apr-13,3542 W CHICAGO AVE ,Relamped,1152520.856,1905105.731,60651,27,11,23
Alley Light Out,13-00439050,16-Apr-13,17-Apr-13,1841 N DRAKE AVE ,Replaced Fuseholder,1152528.528,1912005.747,60647,26,14,22
Alley Light Out,13-00439060,16-Apr-13,6-May-13,1615 N MOBILE AVE ,Replaced Fixture,1133951.252,1910071.235,60639,29,25,25
Alley Light Out,13-00439078,16-Apr-13,17-Apr-13,7841 S CLYDE AVE ,Replaced Powerdoor,1191562.941,1853391.12,60649,8,4,43
Alley Light Out,13-00439090,16-Apr-13,25-Apr-13,6200 N KILDARE AVE ,Relamped,1146583.418,1940858.143,60646,39,17,12
Alley Light Out,13-00439091,16-Apr-13,7-May-13,7401 S PEORIA ST ,Replaced Fuse,1171587.627,1855764.016,60621,17,7,68
Alley Light Out,13-00439133,16-Apr-13,29-Apr-13,5840 N LEONARD AVE ,Remade Com Ed Connection,1137291.721,1938827.932,60646,45,16,11
Alley Light Out,13-00439145,16-Apr-13,18-Apr-13,6600 S STEWART AVE ,Remade Com Ed Connection,1174761.836,1861161.89,60621,6,7,68
Alley Light Out,13-00439161,16-Apr-13,17-Apr-13,3205 N NORMANDY AVE ,Replaced Fixture,1131191.553,1920566.019,60634,36,16,17
Alley Light Out,13-00439163,16-Apr-13,17-Apr-13,5421 N NASHVILLE AVE ,Replaced Fixture,1131593.451,1935630.841,60656,41,16,10
Alley Light Out,13-00439179,16-Apr-13,10-May-13,6018 S RUTHERFORD AVE ,Replaced Fixture,1132435.969,1863878.495,60638,23,8,64
Alley Light Out,13-00439379,17-Apr-13,26-Apr-13,3110 W CHASE AVE ,Relamped,1154468.081,1948213.464,60645,50,24,2
Alley Light Out,13-00439546,17-Apr-13,30-Apr-13,7648 S LUELLA AVE ,Replaced Fuseholder,1192527.658,1854692.877,60649,7,4,43
Alley Light Out,13-00440086,17-Apr-13,17-Apr-13,1917 N SHEFFIELD AVE ,Replaced Fixture,1169327.705,1912969.501,60614,43,18,7
Alley Light Out,13-00440418,17-Apr-13,26-Apr-13,6242 N RIDGEWAY AVE ,Replaced Powerdoor,1150242.99,1941167.564,60659,39,17,13
Alley Light Out,13-00440473,17-Apr-13,24-Apr-13,3535 N NATCHEZ AVE ,Remade Com Ed Connection,1132408.53,1922811.369,60634,36,16,17
Alley Light Out,13-00441322,17-Apr-13,17-Apr-13,7157 S CRANDON AVE ,Replaced Fuse,1192787.653,1857936.771,60649,5,3,43
Alley Light Out,13-00441626,17-Apr-13,23-Apr-13,2501 E 92ND ST ,Relamped,1194447.722,1844449.958,60617,7,4,48
Alley Light Out,13-00442044,17-Apr-13,22-Apr-13,5650 W NEWPORT AVE ,Replaced Powerdoor,1138415.964,1922379.017,60634,38,16,15
Alley Light Out,13-00442103,17-Apr-13,3-May-13,7527 S STEWART AVE ,Replaced Fixture,1174929.044,1855027.626,60620,17,6,69
Alley Light Out,13-00442472,17-Apr-13,7-May-13,5618 S MONITOR AVE ,Replaced Powerdoor,1138329.875,1866735.918,60638,23,8,56
Alley Light Out,13-00443733,17-Apr-13,30-Apr-13,11026 S EWING AVE ,Replaced Photo Cell,1202204.108,1832458.81,60617,10,4,52
Alley Light Out,13-00444351,17-Apr-13,3-May-13,2912 W 40TH ST ,Replaced Refractor,1157598.195,1877984.861,60632,14,9,58
Alley Light Out,13-00444635,17-Apr-13,24-Apr-13,9578 S COLFAX AVE ,Replaced Fuse,1195089.78,1841900.32,60617,7,4,51
Alley Light Out,13-00444989,17-Apr-13,23-Apr-13,4504 W 65TH ST ,Replaced Fuse,1147473.766,1861122.149,60629,13,8,65
Alley Light Out,13-00445005,17-Apr-13,22-May-13,3711 W MARQUETTE RD ,Replaced Powerdoor,1152786.076,1859924.619,60629,13,8,65
Alley Light Out,13-00445116,17-Apr-13,19-Apr-13,1360 W TOUHY AVE ,Replaced Powerdoor,1165888.93,1947964.837,60626,49,24,1
Alley Light Out,13-00445133,17-Apr-13,7-May-13,13332 S MACKINAW AVE ,Replaced Powerdoor,1200426.575,1817167.751,60633,10,4,55
Alley Light Out,13-00445167,17-Apr-13,29-Apr-13,3003 S THROOP ST ,Replaced Fixture,1170216.864,1884917.386,60608,11,9,60
Alley Light Out,13-00445216,17-Apr-13,18-Apr-13,3430 N MARSHFIELD AVE ,Remade Com Ed Connection,1164711.956,1922837.625,60657,32,19,6
Alley Light Out,13-00445218,17-Apr-13,18-Apr-13,3033 N LINCOLN AVE ,Replaced Powerdoor,1166223.367,1920236.046,60657,32,19,6
Alley Light Out,13-00445279,17-Apr-13,6-May-13,1200 W 95TH PL ,Replaced Fixture,1170003.574,1841407.97,60643,21,22,73
Alley Light Out,13-00445346,17-Apr-13,24-Apr-13,4723 N WASHTENAW AVE ,Remade Com Ed Connection,1157516.508,1931373.38,60625,47,19,4
Alley Light Out,13-00445480,17-Apr-13,25-Apr-13,10818 S WALLACE ST ,Remade Com Ed Connection,1174227.646,1833144.498,60628,34,22,49
Alley Light Out,13-00445518,17-Apr-13,18-Apr-13,3643 N TRIPP AVE ,Replaced Powerdoor,1147353.42,1923877.534,60641,38,17,16
Alley Light Out,13-00445519,17-Apr-13,18-Apr-13,3749 N NARRAGANSETT AVE ,Replaced Powerdoor,1133040.418,1924348.68,60634,38,16,17
Alley Light Out,13-00445524,17-Apr-13,18-Apr-13,4211 W HARRISON ST ,Replaced Fixture,1148356.689,1897025.401,60624,24,11,26
Alley Light Out,13-00445548,18-Apr-13,29-Apr-13,9621 S SANGAMON ST ,Replaced Fuseholder,1171679.166,1840913.456,60643,21,22,73
Alley Light Out,13-00445623,18-Apr-13,25-Apr-13,19 N ADA ST ,Remade Com Ed Connection,1167455.054,1900239.638,60607,27,12,28
Alley Light Out,13-00446005,18-Apr-13,24-Apr-13,3506 W SUNNYSIDE AVE ,Relamped,1152175.391,1929683.338,60625,33,17,14
Alley Light Out,13-00446663,18-Apr-13,18-Apr-13,7815 S CLAREMONT AVE ,Replaced Fuse,1162090.88,1852764.539,60620,18,8,70
Alley Light Out,13-00446857,18-Apr-13,3-May-13,905 S MENARD AVE ,Replaced Powerdoor,1137853.07,1895712.73,60644,29,15,25
Alley Light Out,13-00448746,18-Apr-13,19-Apr-13,6620 N FRANCISCO AVE ,Relamped,1155799.893,1943780.159,60645,50,24,2
Alley Light Out,13-00449511,18-Apr-13,19-Apr-13,6302 W WAVELAND AVE ,Replaced Powerdoor,1133706.266,1923941.424,60634,38,16,17
Alley Light Out,13-00450300,18-Apr-13,19-Apr-13,1439 W FARGO AVE ,Replaced Powerdoor,1165455.121,1949543.748,60626,49,24,1
Alley Light Out,13-00453313,18-Apr-13,2-May-13,6019 S FRONTENAC AVE ,Remade Com Ed Connection,1173436.983,1864870.2,60621,20,7,68
Alley Light Out,13-00453465,18-Apr-13,19-Apr-13,2700 N NEVA AVE ,Replaced Powerdoor,1127961.069,1917143.622,60707,36,25,18
Alley Light Out,13-00453603,18-Apr-13,19-Apr-13,2706 S HILLOCK AVE ,Replaced Fixture,1168299.014,1886681.464,60608,11,9,60
Alley Light Out,13-00453688,18-Apr-13,1-May-13,5516 N NEENAH AVE ,Replaced Fuseholder,1131926.315,1936155.52,60656,41,16,10
Alley Light Out,13-00453772,18-Apr-13,22-Apr-13,4044 N CALIFORNIA AVE ,Replaced Fixture,1156992.238,1926751.439,60618,33,17,16
Alley Light Out,13-00453814,19-Apr-13,7-May-13,2910 E 130TH ST ,Replaced Fuse,1197536.584,1819363.462,60633,10,4,55
Alley Light Out,13-00453852,19-Apr-13,13-May-13,703 E 105TH ST ,Replaced Photo Cell,1182818.704,1835485.027,60628,9,5,50
Alley Light Out,13-00454383,19-Apr-13,29-Apr-13,2081 W ESTES AVE ,Replaced Fixture,1160863.255,1947350.16,60645,50,24,2
Alley Light Out,13-00454845,19-Apr-13,13-May-13,668 E 105TH PL ,Replaced Powerdoor,1182618.97,1835146.017,60628,9,5,50
Alley Light Out,13-00454948,19-Apr-13,23-Apr-13,5248 S HAMLIN AVE ,Replaced Photo Cell,1151927.935,1869543.887,60632,23,8,62
Alley Light Out,13-00455106,19-Apr-13,6-May-13,10941 S RIDGEWAY AVE ,Remade Com Ed Connection,1153298.094,1831785.358,60655,19,22,74
Alley Light Out,13-00455538,19-Apr-13,24-Apr-13,7455 N HOYNE AVE ,Remade Com Ed Connection,1160972.222,1949496.115,60645,49,24,1
Alley Light Out,13-00455638,19-Apr-13,7-May-13,6020 S MASON AVE ,Relamped,1137762.285,1864025.67,60638,13,8,64
Alley Light Out,13-00455752,19-Apr-13,17-May-13,3858 W 68TH ST ,Replaced Photo Cell,1151817.809,1859234.155,60629,13,8,65
Alley Light Out,13-00455923,19-Apr-13,29-Apr-13,1736 N CALIFORNIA AVE ,Replaced Fixture,1157428.727,1911610.362,60647,1,14,24
Alley Light Out,13-00456368,19-Apr-13,30-Apr-13,2421 W LELAND AVE ,Remade Com Ed Connection,1159279.8,1931138.051,60625,47,19,4
Alley Light Out,13-00456376,19-Apr-13,30-Apr-13,2432 W EASTWOOD AVE ,Remade Com Ed Connection,1159317.316,1930760.187,60625,47,19,4
Alley Light Out,13-00457222,19-Apr-13,26-Apr-13,11659 S LOWE AVE ,Replaced Photo Cell,1174037.393,1827691.274,60628,34,5,53
Alley Light Out,13-00457307,19-Apr-13,23-Apr-13,9744 S HAMILTON AVE ,Replaced Fuseholder,1163746.709,1839997.654,60643,19,22,72
Alley Light Out,13-00457587,19-Apr-13,26-Apr-13,8600 S KOSTNER AVE ,Relamped,1148591.091,1847154.461,60652,18,8,70
Alley Light Out,13-00458573,19-Apr-13,29-Apr-13,1400 W PRATT BLVD ,Relamped,1165660.161,1945285.776,60626,49,24,1
Alley Light Out,13-00459307,19-Apr-13,16-May-13,13215 S AVENUE L  ,Replaced Photo Cell,1202076.11,1817875.4,60633,10,4,55
Alley Light Out,13-00459330,19-Apr-13,25-Apr-13,4451 S ELLIS AVE ,Replaced Photo Cell,1183669.96,1875701.148,60653,4,2,39
Alley Light Out,13-00459586,19-Apr-13,8-May-13,1113 N LAWNDALE AVE ,Replaced Fixture,1151506.335,1907201.318,60651,27,11,23
Alley Light Out,13-00459762,19-Apr-13,25-Apr-13,10710 S WENTWORTH AVE ,Replaced Fixture,1176846.784,1833877.9,60628,34,5,49
Alley Light Out,13-00459993,19-Apr-13,29-Apr-13,6544 N GREENVIEW AVE ,Remade Com Ed Connection,1165085.657,1943565.388,60626,40,24,1
Alley Light Out,13-00459999,19-Apr-13,6-May-13,7315 S EBERHART AVE ,Remade Com Ed Connection,1180842.919,1856623.736,60619,6,3,69
Alley Light Out,13-00460038,19-Apr-13,26-Apr-13,4448 N CENTRAL AVE ,Replaced Fixture,1138203.091,1929121.88,60630,38,16,15
Alley Light Out,13-00460047,19-Apr-13,10-May-13,2921 W 40TH ST ,Relamped,1157537.095,1877981.861,60632,14,9,58
Alley Light Out,13-00460056,19-Apr-13,22-Apr-13,3312 N LAKEWOOD AVE ,Relamped,1167040.963,1922162.087,60657,44,19,6
Alley Light Out,13-00460092,19-Apr-13,6-May-13,7731 S CALUMET AVE ,Replaced Fixture,1179813.162,1853822.685,60619,6,6,69
Alley Light Out,13-00460120,19-Apr-13,9-May-13,10300 S AVENUE L  ,Replaced Photo Cell,1201827.779,1837272.048,60617,10,4,52
Alley Light Out,13-00460121,19-Apr-13,29-Apr-13,6433 N WASHTENAW AVE ,Replaced Fixture,1157158.384,1942580.259,60645,50,24,2
Alley Light Out,13-00460157,19-Apr-13,29-Apr-13,2057 N ALBANY AVE ,Relamped,1155191.153,1913506.301,60647,35,14,22
Alley Light Out,13-00460183,19-Apr-13,23-Apr-13,2604 E 92ND ST ,Replaced Fuse,1195149.387,1844468.29,60617,7,4,48
Alley Light Out,13-00460207,19-Apr-13,29-Apr-13,5212 N CLARK ST ,Replaced Fixture,1165052.535,1934744.43,60640,40,20,77
Alley Light Out,13-00460316,19-Apr-13,22-Apr-13,814 W ROSCOE ST ,Relamped,1170224.52,1922783.248,60657,44,19,6
Alley Light Out,13-00460320,19-Apr-13,22-Apr-13,3421 N CLARK ST ,Relamped,1169077.746,1922934.546,60657,44,19,6
Alley Light Out,13-00460630,20-Apr-13,6-May-13,1914 N NORMANDY AVE ,Replaced Powerdoor,1131446.122,1911995.983,60707,36,25,25
Alley Light Out,13-00460709,20-Apr-13,29-Apr-13,11127 S AVENUE O  ,Replaced Powerdoor,1200891.857,1831784.903,60617,10,4,52
Alley Light Out,13-00460889,20-Apr-13,26-Apr-13,5826 N MEDINA AVE ,Replaced Fixture,1134148.283,1938558.15,60646,45,16,10
Alley Light Out,13-00460900,20-Apr-13,24-May-13,9232 S CALUMET AVE ,Replaced Photo Cell,1180200.548,1843867.165,60619,6,6,49
Alley Light Out,13-00461130,20-Apr-13,30-Apr-13,7255 S CHAMPLAIN AVE ,Relamped,1181819.923,1857051.762,60619,6,3,69
Alley Light Out,13-00461402,20-Apr-13,2-May-13,6735 S WABASH AVE ,Replaced Fuse,1177884.88,1860368.617,60637,20,3,69
Alley Light Out,13-00461720,20-Apr-13,8-May-13,11126 S AVENUE N  ,Relamped,1201221.469,1831791.58,60617,10,4,52
Alley Light Out,13-00461729,20-Apr-13,3-May-13,11142 S SPAULDING AVE ,Replaced Powerdoor,1156337.288,1830514.362,60655,19,22,74
Alley Light Out,13-00462167,20-Apr-13,6-May-13,10829 S CENTRAL PARK AVE ,Replaced Fixture,1154274.524,1832559.92,60655,19,22,74
Alley Light Out,13-00462287,20-Apr-13,26-Apr-13,12013 S PERRY AVE ,Replaced Fuse,1177753.806,1825246.411,60628,9,5,53
Alley Light Out,13-00462299,20-Apr-13,14-May-13,9807 S SANGAMON ST ,Replaced Photo Cell,1171712.376,1839732.33,60643,21,22,73
Alley Light Out,13-00462303,20-Apr-13,24-Apr-13,8115 W IRVING PARK RD ,Replaced Fixture,1121186.46,1925577.738,60634,36,16,17
Alley Light Out,13-00462315,20-Apr-13,25-Apr-13,3132 N KNOX AVE ,Replaced Powerdoor,1144815.641,1920419.063,60641,31,25,19
Alley Light Out,13-00462384,20-Apr-13,29-May-13,8331 S MAY ST ,Replaced Fixture,1170104.655,1849552.415,60620,21,6,71
Alley Light Out,13-00462492,20-Apr-13,26-Apr-13,11733 S STEWART AVE ,Replaced Photo Cell,1175733.065,1827109.363,60628,34,5,53
Alley Light Out,13-00462580,20-Apr-13,2-May-13,1638 N SAYRE AVE ,Replaced Powerdoor,1129340.09,1910117.502,60707,36,25,25
Alley Light Out,13-00462834,21-Apr-13,29-Apr-13,2611 N MAJOR AVE ,Replaced Powerdoor,1137937.355,1916784.922,60639,30,25,19
Alley Light Out,13-00462862,21-Apr-13,2-May-13,7314 S INDIANA AVE ,Remade Com Ed Connection,1178865.978,1856564.567,60619,6,3,69
Alley Light Out,13-00462918,21-Apr-13,25-Apr-13,10412 S GREEN BAY AVE ,Replaced Powerdoor,1200512.296,1836517.73,60617,10,4,52
Alley Light Out,13-00462971,21-Apr-13,16-May-13,5735 S MEADE AVE ,Replaced Photo Cell,1136695.91,1865897.861,60638,23,8,56
Alley Light Out,13-00462981,21-Apr-13,29-May-13,9333 S HALSTED ST ,Relamped,1172619.845,1842914.077,60620,21,22,73
Alley Light Out,13-00463224,21-Apr-13,22-Apr-13,3722 N ST LOUIS AVE ,Replaced Fixture,1152394.403,1924525.353,60618,35,17,16
Alley Light Out,13-00463440,21-Apr-13,25-Apr-13,9119 S PRINCETON AVE ,Relamped,1176179.052,1844350.504,60620,21,6,49
Alley Light Out,13-00463529,21-Apr-13,7-May-13,5752 S MASSASOIT AVE ,Replaced Fixture,1139028,1865860.869,60638,23,8,56
Alley Light Out,13-00463650,21-Apr-13,25-Apr-13,9200 S NORMAL AVE ,Replaced Photo Cell,1174581.343,1843895.751,60620,21,22,73
Alley Light Out,13-00463976,21-Apr-13,29-Apr-13,2130 N LAWLER AVE ,Replaced Powerdoor,1142376.33,1913693.742,60639,31,25,19
Alley Light Out,13-00463987,21-Apr-13,2-May-13,4829 S WINCHESTER AVE ,Replaced Fuse,1164168.477,1872649.098,60609,20,9,61
Alley Light Out,13-00464020,21-Apr-13,2-May-13,4343 S WOOD ST ,Replaced Fuseholder,1165075.04,1875889.177,60609,12,9,61
Alley Light Out,13-00464037,21-Apr-13,26-Apr-13,11947 S PERRY AVE ,Replaced Fuse,1177733.884,1825733.934,60628,9,5,53
Alley Light Out,13-00464064,21-Apr-13,2-May-13,6529 S ARTESIAN AVE ,Replaced Fuse,1161163.603,1861291.834,60629,15,8,66
